date,hour,slug,yes_token,no_token,utc_time
2025-07-06,6pm,bitcoin-up-or-down-july-6-6pm-et,84140976588602661349894926814176470332362760017390788559455592879537447827945,52555066324143133134319068280964901952663040051913027979457828145562992039968,2025-07-06T22:00:00Z
2025-07-06,7pm,bitcoin-up-or-down-july-6-7pm-et,100739378881360026412429231683230433497653782234386907915621200381204852397509,42426210668386264794633748991018679912105442783380885755767104230225143587851,2025-07-06T23:00:00Z
2025-07-06,8pm,bitcoin-up-or-down-july-6-8pm-et,20317218265681345711138506940252869507531919639211930784692182549788089207954,91655195792131769481279959717304028637080300804581951438755502814354383551132,2025-07-07T00:00:00Z
2025-07-06,9pm,bitcoin-up-or-down-july-6-9pm-et,107542903615936113812059834725222216025299049724791594501189771142065087780731,84710120048323514040428266384197060466828224227590330757492664174161416605941,2025-07-07T01:00:00Z
2025-07-06,10pm,bitcoin-up-or-down-july-6-10pm-et,59061445960142240437307969897300253704405428453043450930449656823687762290204,42530939169189378205954903344564492339848965640482009651519783856914469242163,2025-07-07T02:00:00Z
2025-07-06,11pm,bitcoin-up-or-down-july-6-11pm-et,6740930236366014451994153509173587162472900227399191288854576186821813634586,102843142663315098974898686241696987444978707902418378372605572516587267433035,2025-07-07T03:00:00Z
2025-07-07,12am,bitcoin-up-or-down-july-7-12am-et,46433011402254298798619365547307531695890527093134142464212217681150630385876,94786983475131349352930828315685212135148091009370680601162927897547872966822,2025-07-07T04:00:00Z
2025-07-07,1am,bitcoin-up-or-down-july-7-1am-et,36358864790223596713079054990521373870734663885012985060171526396876321536034,102105534079565553263666416909017799989505091198789527354168399185097368050266,2025-07-07T05:00:00Z
2025-07-07,2am,bitcoin-up-or-down-july-7-2am-et,82613745740673538841772490138406529356884896429799189194309343504415164144421,11428292962883173974094096620000764092243782009662732168716956660224163082587,2025-07-07T06:00:00Z
2025-07-07,3am,bitcoin-up-or-down-july-7-3am-et,60514472755304452566293812061840562929496775513108494896669241727798490758611,14709891141832138618626216932975642852656748917095101497427331386775490708704,2025-07-07T07:00:00Z
2025-07-07,4am,bitcoin-up-or-down-july-7-4am-et,28245994471589762466020600110405033302356518109074540808593717295714884585608,26971505049923157005957396711477215308415120731490162446745693014241559499456,2025-07-07T08:00:00Z
2025-07-07,5am,bitcoin-up-or-down-july-7-5am-et,30495054144156990401528511513903427277648922510097158933752647026044934706987,9330864909183671547566802121800978650904096952331331197909331687965783719554,2025-07-07T09:00:00Z
2025-07-07,6am,bitcoin-up-or-down-july-7-6am-et,90838220918626651175968700350002692661901415162779485674749540593965004635586,98918964891408973137277560513788529627694086355736961545583635202506089085923,2025-07-07T10:00:00Z
2025-07-07,7am,bitcoin-up-or-down-july-7-7am-et,55022209009533943101572255097820970481080755157358238895937032741636033473303,93387524982678405306788381022106951642034574906538324723215837924183794620590,2025-07-07T11:00:00Z
2025-07-07,8am,bitcoin-up-or-down-july-7-8am-et,4995830129058191492518587556166701655642114655674648605090661275572283565240,14284942121565570434623929833123919873619240084467255814796563497041988288338,2025-07-07T12:00:00Z
2025-07-07,9am,bitcoin-up-or-down-july-7-9am-et,109526783732080573001317882823842388240124559244239812926181792720915192499269,64882430573705550401040392765660932039007379827766299676342760022769909919853,2025-07-07T13:00:00Z
2025-07-07,10am,bitcoin-up-or-down-july-7-10am-et,2591927893529202621974606237351438838971862190465994011180812003103642622285,64902534834657288854430722915688516606459973753502691727694833044156679655285,2025-07-07T14:00:00Z
2025-07-07,11am,bitcoin-up-or-down-july-7-11am-et,11387905501804406875264428039152639256267277279248924316476409045943020565334,107811164495834631241331642913899882470380294023096830393562775107880046510401,2025-07-07T15:00:00Z
2025-07-07,12pm,bitcoin-up-or-down-july-7-12pm-et,78617969945483478077881464654248859579518855192586607000474302514923725720604,84823226168233784302897535352905294366042247676244349346781624299766880999453,2025-07-07T16:00:00Z
2025-07-07,1pm,bitcoin-up-or-down-july-7-1pm-et,71043092419181030963501004062620427991898445897104838284910399488460558626599,1697262624177675288917746748925072400302661201673924566239658568976157546120,2025-07-07T17:00:00Z
2025-07-07,2pm,bitcoin-up-or-down-july-7-2pm-et,66889063519926390997883824056913289083118716212465120513069232927279137611696,110930693076639264098219363615650865784192089557428032699706078647874041061279,2025-07-07T18:00:00Z
2025-07-07,3pm,bitcoin-up-or-down-july-7-3pm-et,28670591451846966148933276566288705535174412246015190929346140800306752213760,78481126495055290171095968154160408074684460348703452620441207382390781947386,2025-07-07T19:00:00Z
2025-07-07,4pm,bitcoin-up-or-down-july-7-4pm-et,13432275579075054064434534046424570499143284155152702367598514505617502405388,71341707655217402398217071956866974914057106599432938976850341838129489746307,2025-07-07T20:00:00Z
2025-07-07,5pm,bitcoin-up-or-down-july-7-5pm-et,100331800416040714277361474102824701734304047445099544142677646346555912454749,68328588155078648968711664860205665483674744918068101804512414515505274603089,2025-07-07T21:00:00Z
2025-07-07,6pm,bitcoin-up-or-down-july-7-6pm-et,21347806054537999561078646157604720390113207724186556918720572533657587217954,52620594734365102246775836123658205173729664702074057022226072433789430319566,2025-07-07T22:00:00Z
2025-07-07,7pm,bitcoin-up-or-down-july-7-7pm-et,89654178703868339057562522958900348698870899213233426754303406828321121764034,70559938482831087190913697989831358629613453110615444905869648290976306943508,2025-07-07T23:00:00Z
2025-07-07,8pm,bitcoin-up-or-down-july-7-8pm-et,87952058910562729669925126975976732801694218456969790767827446146039848523288,18655518503148569904158641296538357190912403698598162624321527769909908446499,2025-07-08T00:00:00Z
2025-07-07,9pm,bitcoin-up-or-down-july-7-9pm-et,78288358707686082126811490381579683829547306080435839717568428966755114711817,9158891234627926452647699814892948434440446599526150022015499527272965925190,2025-07-08T01:00:00Z
2025-07-07,10pm,bitcoin-up-or-down-july-7-10pm-et,33954364132207647872320207490322128658477679163145122515193521611202122358530,104259507958234884115315786631223557655211692566803292636884822461360217871545,2025-07-08T02:00:00Z
2025-07-07,11pm,bitcoin-up-or-down-july-7-11pm-et,94841994593452159966012035829197933221346513119559221685775529489438654250504,17496030948774505475067683023646362411666158995853697799188132628365496950580,2025-07-08T03:00:00Z
2025-07-08,12am,bitcoin-up-or-down-july-8-12am-et,45936903585139238660019003459654732839244349465101808706862050897721229293778,41274252212364442602859111200692718446583036798346556041516476864093892484435,2025-07-08T04:00:00Z
2025-07-08,1am,bitcoin-up-or-down-july-8-1am-et,50297084373675284318988001657697666001152005394796337452796332904707259710668,112038955968187849649787517739140944680416012488675010173343433712204728023700,2025-07-08T05:00:00Z
2025-07-08,2am,bitcoin-up-or-down-july-8-2am-et,107344306005715128104990839997241385515187334309840355814011707908813589940699,52126489063616909153623627451067710219882563513229362077924432110202651882965,2025-07-08T06:00:00Z
2025-07-08,3am,bitcoin-up-or-down-july-8-3am-et,69006828196745124642153834300308906681149570413845341467336950876759533427582,76346765240456914063067852769563335613094192737681258632652662121868795240067,2025-07-08T07:00:00Z
2025-07-08,4am,bitcoin-up-or-down-july-8-4am-et,41232747937282152539975971193226253708131545225634557795833650628289412477842,30400439464911569359224486267762979582304952075369142225641419207782006519584,2025-07-08T08:00:00Z
2025-07-08,5am,bitcoin-up-or-down-july-8-5am-et,36648350842739980920233400492583160400439520025094477073911347444140937791792,41835218705544941231949260752056806971678584117643702322617074606269625724120,2025-07-08T09:00:00Z
2025-07-08,6am,bitcoin-up-or-down-july-8-6am-et,60128064566137123965642350801452273348239181094309233272377643889147144677384,99336897701067085834535527150908724148790210136914556281455511099445853529610,2025-07-08T10:00:00Z
2025-07-08,7am,bitcoin-up-or-down-july-8-7am-et,36535950236468851044923611917795367205801382184737208961925333550444251833546,24108727164681588340985399537423491471943075717911380045569643254061991490451,2025-07-08T11:00:00Z
2025-07-08,8am,bitcoin-up-or-down-july-8-8am-et,31134065333733742616607883785856955216461804118970022719611340582991170738810,3367720061446238425442281286248470135012222835472855361514373029568624378065,2025-07-08T12:00:00Z
2025-07-08,9am,bitcoin-up-or-down-july-8-9am-et,39365138522909621954485548065740401736615257176368444371306084448665374645753,18912573039781468210338856998720854119238514154158992147925601456741378089667,2025-07-08T13:00:00Z
2025-07-08,10am,bitcoin-up-or-down-july-8-10am-et,88398413011212821933285369449604316601288648591657463347398503444766315788875,50568187076841786958080174960774174427617476716441343396445435543756789298787,2025-07-08T14:00:00Z
2025-07-08,11am,bitcoin-up-or-down-july-8-11am-et,39357223235629971952127822046839773268001075157813123163077758001029739964839,53863096983292386590174335740966114754915626461418471375368877139872354489799,2025-07-08T15:00:00Z
2025-07-08,12pm,bitcoin-up-or-down-july-8-12pm-et,115398536971207492969027558474156126923889099186404378121476181562176589686474,8653309108738600429176126865593577876633342182769242171038995617120805698697,2025-07-08T16:00:00Z
2025-07-08,1pm,bitcoin-up-or-down-july-8-1pm-et,92639105972965266283659964973870327858424195840864723570241336529126671809685,31332279980255951073159055803219337722000604035273942344127587827907595478995,2025-07-08T17:00:00Z
2025-07-08,2pm,bitcoin-up-or-down-july-8-2pm-et,88785121323072309012709335701260114006724017159322322624176711525177733642660,42753995643018917554230343860691509633459668956362254242726339009474286915924,2025-07-08T18:00:00Z
2025-07-08,3pm,bitcoin-up-or-down-july-8-3pm-et,32235439269237822788502828563296715422303935606131946995271680955411091227449,105220639432127897690517970635710551948803347422079294587998656592469938207693,2025-07-08T19:00:00Z
2025-07-08,4pm,bitcoin-up-or-down-july-8-4pm-et,82537183993085443128227654771908272111244182745981610545173211950226926570026,56065424034696262408520259666475724687060811502486873855380952580322831332384,2025-07-08T20:00:00Z
2025-07-08,5pm,bitcoin-up-or-down-july-8-5pm-et,38689466484024794950009504343810853235853480890219608225825261593059994303991,49894404091021682488078348548648123879734933292679848028572846244253547984789,2025-07-08T21:00:00Z
2025-07-08,6pm,bitcoin-up-or-down-july-8-6pm-et,13391266195504352696793796657198822879511727551507679836142699657190019043812,32274079951270092762627290571029896738755762587716890167694717659630248890969,2025-07-08T22:00:00Z
2025-07-08,7pm,bitcoin-up-or-down-july-8-7pm-et,16491804823464194087448411313714109801537485908192728948733640709886983994539,110376480135031084075870545023486015281330694896633644417924193991446855966002,2025-07-08T23:00:00Z
2025-07-08,8pm,bitcoin-up-or-down-july-8-8pm-et,93156466011432181677948227615037779111944244084237526292459389958230291693278,103359748878153479254244256791912819649659027068112760414352307398525081441472,2025-07-09T00:00:00Z
2025-07-08,9pm,bitcoin-up-or-down-july-8-9pm-et,75754531201718482746994227586207932740236760597377667755849447298627193940252,80454255903984649674557861925894597178479225197240219931681489355733489940068,2025-07-09T01:00:00Z
2025-07-08,10pm,bitcoin-up-or-down-july-8-10pm-et,93353065912964262486924404275022440546133268054526451722756671062850318158157,56738644440215096865060537957432862518055522134839125271856329817726917853012,2025-07-09T02:00:00Z
2025-07-08,11pm,bitcoin-up-or-down-july-8-11pm-et,27561135982032077952928938384145125976670062773461219554943783995368418203552,111325985857465982411142335917196397305565175077595720257924102263292251076656,2025-07-09T03:00:00Z
2025-07-09,12am,bitcoin-up-or-down-july-9-12am-et,92339080681172590852485147208775663866461848077943908752173774260754498719557,45306715024736817249641932574737584964515661370559129580814008312267165493432,2025-07-09T04:00:00Z
2025-07-09,1am,bitcoin-up-or-down-july-9-1am-et,19704928037633029430507596751359274318319005790079478808982447897868370324265,8247602828779566654957428489665649902927867754446288811812650579337141568962,2025-07-09T05:00:00Z
2025-07-09,2am,bitcoin-up-or-down-july-9-2am-et,91013526580670524922926199171310807704280316727657774633565011985040147406929,103619958772336237542520718256287297424014402189313503378339102353230324771391,2025-07-09T06:00:00Z
2025-07-09,3am,bitcoin-up-or-down-july-9-3am-et,26059959808798370145052295575697874110931454651200484097403020310947823550218,51835575785488268062829840365086642921224626327660039288711611137890928526624,2025-07-09T07:00:00Z
2025-07-09,4am,bitcoin-up-or-down-july-9-4am-et,63916213539803832814970392123042692928978836813567721187232229347133463348624,62374935059154446962698555746216869188385275118288959348091194318609906435449,2025-07-09T08:00:00Z
2025-07-09,5am,bitcoin-up-or-down-july-9-5am-et,85223043752268925232894615172069725314773079096570071041428457482473619309681,53920732219667995305881965180397094731094453173184114147536095089664025492278,2025-07-09T09:00:00Z
2025-07-09,6am,bitcoin-up-or-down-july-9-6am-et,105023744074569687784888905862161636482564421454962646221077078298190053961468,8689572699402525402269918213329936733085142505728933938215165278741988600996,2025-07-09T10:00:00Z
2025-07-09,7am,bitcoin-up-or-down-july-9-7am-et,96155631809103204201606895811973643918833109707928444903957495674515089963521,110019149139375648650948196764889416821005855268355025000881404033235170160235,2025-07-09T11:00:00Z
